Date,BNPIESTV,BNPIEMTV,BNPIRPEE,BNPIRPUE,BNPIRPLE,BNPIRPJE,BNPIRPHE,BNPIRPHE Index,BNPIV1EE,BNPIV1UE,BNPIFU10,BNPIFU30,BNPXSPPE,BNPI1X4E,BNPXCFHE,BNPIVOLA,BNPIFXMG,BPMMMTWU,BNPINMXA,BNPITMXA,BNPXCRME,BNPXCRMU,BNPIPQEE,BNPIPQUE,BNPIPRX3,BNPIDRXA,BPFXSTGU,BNPITIEG,BNPICCUE,BNPICCEE
04/01/2011,2478.0212,4373.4129,105.5357,100.489,94.4606,105.4635,81.0215,82.0016,1136.066,1049.989,129.6339,134.2839,107.1836,245.1057,110.1799,115.8444,151.0047,155.5279,191.5462,275.5794,132.1386,116.7191,144.7536,127.8635,126.5318,223.0609,111.2947,143.8616,104.8607,106.6574
05/01/2011,2423.6613,4312.7557,105.69,100.2851,94.22,105.5055,81.159,81.9141,1139.136,1028.458,128.9985,133.1557,107.1102,243.4967,112.1277,115.7774,150.501,154.7122,193.0569,275.6195,131.8883,116.7506,144.5225,127.9781,126.5702,223.8526,112.0425,143.8585,104.7439,106.677
06/01/2011,2420.1777,4312.6363,105.6196,100.3388,94.2873,104.845,81.1126,81.4018,1135.328,1029.782,128.9166,132.3836,106.7831,243.6709,113.837,115.7786,150.5311,154.6353,192.5481,275.325,131.1719,116.3896,144.8489,127.6924,126.7089,225.4038,112.0836,143.8227,104.778,106.678
07/01/2011,2437.3049,4336.7798,106.1099,100.3688,94.4768,104.7148,81.2001,81.0215,1153.844,1030.788,129.4856,132.8854,106.8726,243.0092,114.1473,115.7842,150.7912,155.1047,192.1947,274.7428,130.5994,115.7888,145.2118,127.5608,126.6982,225.3122,111.9524,143.8628,104.9022,106.6383
10/01/2011,2432.0419,4330.5314,106.8969,100.3564,94.5802,104.7148,81.5052,81.159,1176.183,1027.301,130.1595,133.829,106.7332,244.1564,115.6229,115.7955,150.6664,155.3108,192.0265,274.6004,129.8686,115.7104,145.7861,127.2301,126.91,225.6172,112.0359,144.0663,105.0145,106.5196
11/01/2011,2383.795,4311.1593,106.1422,100.2282,94.2993,104.8317,81.0775,81.1126,1148.611,1014.983,130.3086,133.9467,106.7449,243.9882,113.6325,115.724,150.3872,155.3275,191.2242,275.6207,130.6166,116.3636,146.1238,127.5811,126.774,224.8883,112.3543,144.2935,104.9953,106.6822
12/01/2011,2284.5539,4236.3384,104.7652,99.9003,94.1606,104.7869,80.5666,81.2001,1109.942,997.713,129.4956,132.8773,106.7193,242.4486,111.8005,115.673,150.4757,155.6647,190.6996,276.3262,131.5639,116.8134,145.0921,127.6155,126.7631,224.543,112.2698,144.3891,104.6895,106.7782
13/01/2011,2263.1595,4211.6943,104.232,99.9235,94.2588,104.4395,80.5061,81.5052,1099.245,991.9156,129.8603,133.1209,106.5657,242.9682,111.7752,115.666,150.6679,156.0101,191.2765,276.0371,131.6272,116.6033,143.3747,127.8875,126.7862,225.1592,111.9583,144.4204,104.7792,106.6848
14/01/2011,2179.7396,4158.4936,104.0164,99.6847,94.2495,104.6963,80.5345,81.0775,1089.369,974.989,130.4407,134.2808,106.6043,241.4724,111.6286,115.6498,150.5462,156.0188,192.1693,275.3652,131.7323,116.814,143.0986,127.6447,126.7821,224.7471,111.9373,143.826,104.6301,106.749
17/01/2011,2179.7396,4158.4936,104.1724,99.6847,94.2907,104.5883,80.9219,80.5666,1096.173,974.989,130.4407,134.2808,106.7497,241.4724,111.2817,115.6498,150.7948,156.0188,192.1693,275.3652,131.783,116.814,143.0186,127.6361,126.7821,224.7471,111.9373,143.826,104.6301,106.8446
18/01/2011,2115.6906,4099.7846,103.6918,99.5655,93.8999,104.4808,80.8555,80.5061,1078.744,963.0807,130.4716,134.0992,106.8515,242.3789,111.5947,115.6402,150.6641,156.1402,192.26,275.7563,131.9722,116.7325,143.0417,127.4964,126.7529,225.2635,111.9377,144.2528,104.6008,106.7175
19/01/2011,2205.1542,4164.4268,103.9964,99.9143,94.2601,104.2937,80.569,80.5345,1094.745,990.8135,129.8848,133.104,107.0983,240.5285,110.3767,115.6484,150.7852,156.2402,191.5383,275.1918,131.8502,116.7686,142.8175,127.2221,126.7496,224.878,111.9395,144.3219,104.8995,106.826
20/01/2011,2192.0557,4145.2178,103.9638,99.9269,94.2593,104.7307,81.2004,80.9219,1097.794,984.7337,129.6976,133.2502,107.0765,240.6613,109.6182,115.6697,150.1599,155.8936,191.1625,273.4966,131.5544,116.6367,142.0227,126.4859,126.8305,225.1081,111.6775,143.7128,104.9816,106.7991
21/01/2011,2197.7317,4131.2804,103.3053,99.8927,94.5154,105.3745,81.2571,80.8555,1068.52,992.6056,129.3411,132.4387,106.8937,240.6023,108.4819,115.6304,150.3629,156.1089,191.7501,273.6408,131.9246,116.8617,141.9325,125.8696,126.7921,225.686,111.7761,143.7005,104.9248,106.6234
24/01/2011,2162.8149,4099.1802,103.1545,99.6877,94.2343,105.045,81.6237,80.569,1059.162,967.1583,129.4051,132.7363,106.8776,242.3136,106.9677,115.6119,150.6065,156.1623,192.8366,273.7969,132.5147,117.0996,141.3722,126.0826,127.1095,227.3469,111.9348,143.9486,104.8732,106.5598
25/01/2011,2145.5532,4077.0785,103.4549,99.6162,94.3715,104.5306,81.5698,81.2004,1075.211,944.6237,129.907,133.5804,106.9445,241.8963,108.6719,115.6303,150.6409,156.3538,193.2187,272.5054,132.1187,116.9825,141.7969,125.8951,127.1908,228.846,111.8189,143.6081,104.9374,106.7221
26/01/2011,2090.2829,3994.8833,103.27,99.4383,94.0788,104.76,81.2373,81.2571,1067.466,924.1266,129.8268,133.8255,107.2162,240.9668,109.2484,115.5502,150.6686,156.3336,193.8124,273.3536,132.1429,117.0925,142.1889,126.4521,127.1665,229.3631,111.8269,143.7397,104.864,106.6654
27/01/2011,2069.1653,3964.7525,102.9412,99.3279,94.1021,104.4162,81.1232,81.6237,1054.256,901.9678,129.62,132.6689,107.4058,240.8729,110.0182,115.5371,150.5576,156.8539,195.0143,273.5372,131.9498,117.0273,142.4632,126.5287,127.2871,231.099,111.9342,143.5102,104.8532,106.4678
28/01/2011,2268.1159,4146.6938,103.384,99.9288,94.4862,104.8178,81.2233,81.5698,1075.203,953.793,129.6968,132.5612,107.093,236.0609,109.0818,115.5719,150.781,156.8781,193.8791,274.8162,131.7245,116.7238,142.4675,126.6957,127.0912,229.2928,111.773,143.937,105.0786,106.777
31/01/2011,2232.7316,4073.6772,103.3359,99.651,94.5516,105.421,81.2242,81.2373,1071.852,933.6435,130.4586,133.7031,107.14,240.3923,107.5663,115.5688,150.8075,156.7524,194.0572,275.5854,131.9537,116.8157,142.4498,126.6251,126.7813,227.8453,111.7917,143.9125,105.0601,106.8139
01/02/2011,2136.1771,3932.6153,102.7718,99.2117,94.072,105.2229,81.1316,81.1232,1045.521,902.8341,129.7151,132.6625,106.888,236.0517,106.8461,115.4288,151.0346,156.7191,195.1365,276.6049,132.4207,117.1348,142.7442,125.8747,127.0859,229.5598,112.0561,144.0444,104.7142,106.4427
02/02/2011,2151.0395,3947.8329,102.6261,99.2277,93.8336,104.4345,80.6153,81.2233,1034.238,899.013,129.8932,133.0488,106.7994,237.1222,106.6881,115.4248,151.131,156.7358,195.1728,276.4039,132.4126,117.0714,142.3198,126.1466,127.3503,230.0581,111.9744,143.9961,104.8346,106.4151
03/02/2011,2120.9926,3919.3854,102.8411,99.1366,93.8327,104.4825,80.6153,81.2242,1040.607,889.9938,128.9003,132.1112,106.6475,237.6354,107.8993,115.4282,150.9291,156.3051,195.164,276.9159,132.2253,117.0816,142.7824,126.2796,127.6606,230.9019,112.1088,144.3451,104.8123,106.6822
04/02/2011,2094.6428,3891.2918,102.5757,99.0321,93.8319,103.9735,80.6153,81.1316,1017.487,879.373,128.26,131.1278,105.8446,238.0878,106.9588,115.4004,150.8345,156.3772,194.8643,277.1122,132.5036,117.3622,142.8841,126.4236,127.6897,231.8802,112.2359,144.316,104.7964,106.7296
07/02/2011,2070.54,3849.9097,102.1649,98.8872,93.4268,103.7295,81.3896,80.6153,993.1181,863.4425,127.548,129.9653,105.683,237.7232,108.3792,115.3691,150.7798,156.0494,196.1502,277.2799,132.7997,117.5847,143.0611,126.3001,128.0216,233.7318,112.3121,144.4617,104.5624,106.4649
08/02/2011,2042.2588,3782.9289,102.0562,98.7528,93.2202,103.5949,81.2215,80.6153,988.3789,847.5215,127.6752,130.4196,105.8993,237.236,109.431,115.3699,150.8496,155.9884,196.1691,278.0947,132.8662,117.757,142.8382,125.8595,128.1999,234.7308,112.1961,144.7843,104.4609,106.3678
09/02/2011,2036.0605,3768.8681,102.0721,98.793,93.2673,103.6336,81.9169,80.6153,985.8549,853.5972,127.2948,129.8009,105.8509,237.4142,108.0816,115.3758,150.5738,156.5041,196.5999,277.998,132.6575,117.5538,142.9213,125.6119,128.2928,235.2166,112.3401,144.7508,104.5555,106.5482
10/02/2011,2015.7643,3719.6982,102.1447,98.7973,93.3822,103.5832,82.8108,81.3896,989.6051,850.8738,127.4031,130.0854,105.1128,238.2743,108.7725,115.3652,150.3104,156.1883,196.1209,277.7084,132.5635,117.4033,142.8983,126.737,128.3086,235.0641,112.6157,144.762,104.5767,106.644
11/02/2011,1994.8836,3708.9702,102.0878,98.6765,93.196,103.5832,82.7939,81.2215,989.3729,837.0216,127.8281,130.669,105.2865,235.8558,108.6887,115.3583,150.1817,155.8963,197.3585,277.6098,132.565,117.5756,143.1434,126.3323,128.3425,235.715,112.7868,144.715,104.3563,106.6041
14/02/2011,1981.1366,3706.9844,102.1774,98.6382,93.1537,103.0598,81.6389,81.9169,990.9029,834.3133,127.5189,130.672,105.1163,239.037,109.833,115.3502,150.1939,155.8798,198.8795,278.8158,132.4336,117.6806,143.4334,126.6689,128.3314,236.3828,112.8488,144.8668,104.3356,106.8219
15/02/2011,2001.8932,3718.5838,102.0152,98.685,93.2701,102.9721,81.8823,82.8108,980.1845,843.6395,127.6337,131.2546,104.8531,237.0305,108.8982,115.3518,150.0405,156.0134,197.9103,278.4044,132.3819,117.6058,142.7959,126.3363,128.3685,236.4124,112.9315,144.9954,104.4329,106.7582
16/02/2011,2028.0875,3743.6198,101.5339,98.601,92.9857,102.7231,81.5693,82.7939,948.097,841.6167,127.6587,131.1413,104.3922,236.3886,107.864,115.3465,149.9798,156.0514,198.3536,278.3983,132.7514,117.6661,142.1886,126.1672,128.4172,236.7215,112.9955,145.0148,104.1807,106.3264
17/02/2011,2052.176,3811.9495,101.5967,98.6017,93.0128,102.7054,81.0195,81.6389,951.0638,857.1773,128.1928,131.978,104.2654,238.6058,107.9928,115.3764,150.4515,156.0978,197.9357,278.883,133.0754,117.8232,142.1586,125.6572,128.3534,236.3967,112.8234,145.1524,104.0548,106.3258
18/02/2011,2079.4961,3871.5431,101.5482,98.5987,93.0477,102.6479,80.5833,81.8823,948.2079,866.3076,128.0066,131.5656,103.9572,238.2969,108.3468,115.3681,150.5365,156.6773,197.5944,279.3934,133.1036,117.8688,141.999,125.4094,128.2154,236.1442,112.7982,145.0861,103.9564,106.379
21/02/2011,2079.4961,3871.5431,102.1927,98.5987,93.0464,102.6232,80.7948,81.5693,985.729,866.3076,128.0066,131.5656,103.8862,238.2969,108.6553,115.3681,150.5561,156.6773,197.5944,279.3934,132.7491,117.8688,142.0638,125.4013,128.2154,236.1442,112.7982,145.0861,103.9564,106.981
22/02/2011,2249.0347,4016.1206,102.5461,99.1689,93.5056,103.3509,81.5664,81.0195,1004.928,930.5273,128.7509,132.4951,103.964,238.0365,108.6031,115.4959,150.5286,157.2829,194.887,279.1763,132.4463,117.3535,142.2546,125.298,127.9013,233.1259,112.8054,145.249,104.4492,107.1618
23/02/2011,2339.3205,4112.1626,102.932,99.4254,93.8994,103.6939,81.7924,80.5833,1019.122,958.2131,129.207,133.4412,103.4956,239.1933,107.9963,116.0401,150.5527,157.5063,193.6778,279.8451,132.0199,116.7738,142.0147,124.3551,127.5477,229.9697,112.7818,145.2626,104.5334,107.3323
24/02/2011,2327.0502,4116.159,103.0276,99.4405,93.9261,104.2111,82.6634,80.7948,1023.039,966.4391,129.3374,134.0491,103.6213,238.7744,107.9889,116.3103,150.8295,157.5177,193.6325,279.9233,132.0228,116.8362,142.2274,124.8602,127.6311,230.6995,112.8263,145.347,104.6556,107.412
25/02/2011,2227.3166,4049.9699,102.4325,98.987,93.4387,103.8792,81.9048,81.5664,985.7917,920.1745,129.3177,134.2506,102.9512,238.2029,107.3009,115.2603,150.8113,157.5251,194.5448,280.4828,132.579,117.3821,142.5142,125.0706,127.5184,230.6419,112.9473,145.3651,104.6413,107.4103
28/02/2011,2163.8461,3999.793,102.0138,98.7976,93.3725,103.3923,81.0511,81.7924,966.763,900.5896,129.6885,134.5706,102.8369,239.1586,106.7093,114.8906,151.1444,157.5674,195.7654,281.2172,132.9956,117.4512,142.7626,124.7216,127.6294,231.3606,112.7488,145.4187,104.6334,107.3138
01/03/2011,2288.6034,4078.9075,102.3906,99.3314,93.6863,102.7869,80.5848,82.6634,984.0548,954.2118,129.1092,133.8714,102.6596,236.787,105.8563,115.0487,151.2395,157.6747,196.7496,282.3751,132.8413,117.2885,143.3816,124.7132,127.6004,230.5045,112.6788,145.5115,104.8004,107.4828
02/03/2011,2282.4023,4072.8308,102.6987,99.224,93.748,103.7961,81.1501,81.9048,998.7322,943.8721,129.5721,134.2331,102.51,237.3748,105.4102,115.2832,151.2304,157.4663,196.8832,282.6181,132.6739,116.9966,143.6047,125.2239,127.6878,229.9623,112.7215,145.517,104.7984,107.5817
03/03/2011,2187.7045,3997.9407,102.5558,98.7428,93.3191,103.4015,80.7218,81.0511,990.8661,916.511,128.675,132.972,101.927,236.6384,104.7662,114.8527,150.9916,158.6808,197.1215,282.093,132.9608,117.3356,143.6864,125.2492,127.6977,231.1206,112.7357,145.4353,104.6466,107.6333
04/03/2011,2223.7487,4042.1589,102.761,98.9249,93.331,102.9761,80.1317,80.5848,996.9266,930.2179,128.4362,132.3164,101.866,237.878,105.4991,114.9411,150.9943,159.136,197.5264,282.6051,132.7353,117.0845,144.2079,125.4354,127.4019,229.2198,112.6502,145.5239,104.8121,107.6965
07/03/2011,2290.8843,4093.2602,102.9209,99.1566,93.3298,103.6716,80.1069,81.1501,1001.765,954.6012,128.8388,132.715,101.7371,238.0277,105.6027,115.198,151.1114,158.8745,196.6036,281.5805,132.5308,117.0187,143.8863,125.3201,127.94,227.963,112.6581,145.5761,104.8489,107.7093
08/03/2011,2264.3921,4084.5224,102.702,98.9565,93.415,103.6258,79.6496,80.7218,992.8323,940.0724,129.2266,133.169,102.0174,239.1677,105.8071,114.8628,150.8486,158.6276,195.22,281.161,132.7843,117.2041,144.0978,125.1493,128.2707,228.7602,112.7627,145.5706,104.8621,107.7821
09/03/2011,2297.8296,4107.3978,102.776,99.04,93.5063,103.3369,79.6598,80.1317,991.1365,953.5938,129.1321,132.792,101.8562,238.3182,106.3136,114.9924,151.0077,158.788,197.5781,281.0027,132.7995,117.0385,144.1048,124.9978,128.3575,229.8605,112.6887,145.6027,104.8909,107.7955
10/03/2011,2391.1175,4190.5828,103.1384,99.4773,94.0317,103.9972,79.8597,80.1069,1003.544,988.5059,129.8956,133.8699,101.9246,237.7007,107.0691,115.2078,150.4751,158.7996,197.6297,280.3581,132.5004,116.8088,143.6108,125.2401,128.2943,230.0777,112.6461,145.4612,104.8549,107.7286
11/03/2011,2326.5859,4130.9194,103.4929,99.1913,94.0538,104.8724,80.5192,79.6496,1017.589,968.5164,130.5167,135.0475,102.2429,240.8641,107.1467,115.104,150.7331,158.454,198.0126,280.4377,132.3188,116.7241,143.1504,125.3169,128.3279,230.2083,112.7709,145.494,105.0086,107.6616
14/03/2011,2356.3282,4159.3192,104.0537,99.4005,94.3919,109.0108,80.3153,79.6598,1039.802,985.7808,130.7927,134.6596,102.5091,240.9111,106.3916,115.3575,150.8514,158.5752,197.5759,280.5054,132.7642,116.6132,143.2341,125.1898,128.3151,230.7199,112.6656,145.5787,104.9913,107.5125
15/03/2011,2444.1016,4243.5885,105.2213,99.8434,95.0623,116.7414,81.4969,79.8597,1069.235,1012.391,131.7778,136.3436,101.5733,240.1249,105.9233,115.5675,150.4545,157.6944,194.1303,277.977,132.0797,116.1357,142.894,125.8159,128.3266,231.384,112.6731,145.0171,104.8308,107.1712
16/03/2011,2579.2977,4343.383,106.7066,100.5674,95.7503,113.3109,81.2095,80.5192,1126.833,1063.107,131.4628,136.3593,102.4954,244.0249,105.4136,115.7555,150.3115,157.1152,195.2685,278.638,131.9301,115.4139,143.6515,126.4384,128.3071,231.3432,112.7829,145.193,104.5417,106.7448
17/03/2011,2507.2541,4297.5076,105.2533,100.0764,94.9202,113.7944,81.9934,80.3153,1065.686,1023.798,131.5645,136.2092,100.9259,245.1456,104.7531,115.5738,150.519,157.6747,194.0535,280.1969,132.2515,115.8757,143.6596,126.0335,127.9247,229.463,112.4038,145.387,104.7957,107.1231
18/03/2011,2436.473,4220.1011,104.9814,99.8084,94.5582,111.6355,81.538,81.4969,1055.11,1004.034,131.5169,136.1885,100.6555,244.7903,103.0983,115.4878,150.7614,158.5353,193.6757,280.6728,132.9734,116.7798,143.8569,126.5164,127.7155,228.7272,112.2534,145.5401,104.9046,107.2106
21/03/2011,2263.6654,4071.6037,103.4752,99.1659,93.965,111.6355,80.5914,81.2095,984.9813,948.1059,130.7751,135.5025,99.4573,243.3995,102.7838,114.8845,150.9455,158.4763,195.5951,281.1189,133.3225,117.0896,143.6954,126.001,127.767,228.7741,112.2143,145.7299,105.1853,107.607
22/03/2011,2249.6232,4072.5315,103.4388,99.1836,93.8898,108.6184,80.071,81.9934,988.3594,946.1163,130.6786,135.6455,99.3697,242.2228,104.1595,114.7646,150.9241,158.1272,195.6062,281.5228,133.1054,116.9292,143.5661,126.4821,127.7377,228.1896,112.3618,145.785,105.1536,107.6123
23/03/2011,2171.9724,4016.2647,103.2883,99.0311,93.7506,109.7363,80.0393,81.538,989.6281,935.094,131.1326,136.6495,99.6638,242.9527,104.5066,114.7911,150.7588,157.7231,194.3913,282.5736,132.9958,116.9242,143.8312,126.7854,127.4441,226.7616,112.4762,145.8571,105.2149,107.6609
24/03/2011,2133.4875,3992.4939,102.4375,98.713,93.1138,109.7979,79.756,80.5914,956.0008,910.0466,130.4327,135.3512,99.6173,241.0725,104.1909,114.5854,150.9667,157.6403,195.1066,282.6385,133.3847,117.303,143.3271,126.7319,127.4912,227.4638,112.3412,145.8499,105.3333,107.8947
25/03/2011,2111.9087,3994.6143,102.3949,98.6116,93.0334,109.0424,79.4859,80.071,956.3694,906.6607,130.3269,135.3591,99.9213,243.8564,104.4745,114.5583,150.6433,157.2547,193.9191,282.3318,133.1455,117.35,142.7849,126.8532,127.6578,227.1904,112.4813,145.7866,105.3769,107.9124
28/03/2011,2143.0989,3988.6438,102.3566,98.7693,93.0374,109.3983,79.7265,80.0393,956.1346,920.9671,129.5128,134.2404,99.5171,240.9804,103.9161,114.5648,150.5925,157.1392,194.4508,281.653,133.1284,117.3471,142.9068,127.0185,127.7564,227.439,112.5201,145.764,105.3119,107.9432
29/03/2011,2095.3025,3947.4755,102.3689,98.4549,92.9035,109.313,79.6544,79.756,954.8244,894.8049,129.724,134.4829,99.4835,246.0712,103.4882,114.5828,150.3902,157.064,195.667,281.7848,133.2498,117.1088,143.6477,126.91,127.8167,228.2007,112.5401,145.7796,105.4627,107.9414
30/03/2011,2066.6364,3899.5005,102.0068,98.309,92.7855,107.4297,79.0105,79.4859,943.4736,888.1956,129.533,134.2004,99.721,243.7516,104.6371,114.5323,150.5077,157.1252,195.9204,281.7095,133.1651,117.3292,143.8206,127.3415,127.7819,227.9239,112.4306,145.8737,105.4824,108.0462
31/03/2011,2069.2296,3905.0455,102.2299,98.3523,92.8618,107.3698,78.7119,79.7265,956.3209,888.2039,130.0566,135.2638,100.0912,245.9658,104.0929,114.5291,150.8452,157.9092,196.6741,282.618,133.372,117.2944,143.2488,127.5639,127.6123,226.9521,112.2573,145.9871,105.51,108.0014
01/04/2011,2062.4806,3922.7088,101.6286,98.2417,92.3727,107.4387,78.4185,79.6544,938.7557,881.1835,129.062,133.792,101.4053,246.826,102.3855,114.5028,150.6744,158.023,197.8575,282.3475,133.9703,117.6808,143.3313,127.3511,127.6082,226.7688,112.297,145.9343,105.5513,108.1758
04/04/2011,2031.6164,3894.8344,101.5765,98.1522,92.3457,107.2442,78.174,79.0105,933.1577,872.9109,129.7958,134.7635,101.3658,245.4329,101.3833,114.5108,150.8902,158.506,199.167,282.9051,134.3231,117.9694,143.5757,127.7912,127.985,227.4519,112.2048,146.0308,105.617,108.2008
05/04/2011,2033.3706,3908.7792,101.638,98.179,92.4553,107.7477,78.174,78.7119,940.2719,870.9185,129.8295,134.8542,101.5648,247.2398,101.3116,114.4911,150.8001,157.9816,199.6216,283.6462,134.4331,118.0415,143.7467,128.0589,128.1722,228.1973,112.2526,146.1691,105.6483,108.1896
06/04/2011,2035.3093,3927.429,101.3575,98.1272,92.3313,107.8062,78.0218,78.4185,932.832,871.6319,129.1592,133.9121,102.1201,246.3617,100.0802,114.4835,151.2338,158.063,198.9326,284.2928,134.7794,118.0632,143.0375,127.8837,128.0964,227.8387,111.8405,146.2214,105.6606,108.2645
07/04/2011,2058.6629,3970.0462,101.4848,98.1662,92.5072,107.7028,78.2442,78.174,939.1059,881.707,128.9684,132.9652,102.357,249.7208,100.7857,114.4951,151.1108,158.6924,199.3108,284.5206,134.6075,117.9425,142.5318,127.8496,128.2239,227.4894,111.9041,146.271,105.6519,108.2332
08/04/2011,2099.9729,4038.2712,101.223,98.3101,92.4151,106.7155,78.2217,78.174,928.4801,894.2484,128.7443,132.3752,102.0583,251.3124,99.9643,114.4876,151.6463,159.1054,200.3302,286.2291,134.9553,118.1483,142.7581,128.32,128.2484,227.2736,111.4524,146.3523,105.6429,108.3259
11/04/2011,2103.404,4070.184,101.1719,98.2953,92.3253,106.9704,78.1599,78.0218,922.4971,886.8171,128.8959,132.2808,101.9006,251.9947,100.2227,114.488,151.6456,159.089,199.0636,285.5279,134.7497,117.9568,142.511,127.8944,128.2725,228.0986,111.4512,146.3465,105.703,108.3601
12/04/2011,2123.7957,4084.5907,101.8338,98.4969,92.8159,107.9934,78.6381,78.2442,954.7246,900.2824,129.5498,133.2286,102.3104,251.7839,100.8086,114.5179,151.5956,159.2802,198.1877,284.2781,134.3892,117.5855,142.4753,127.6883,128.4118,229.0222,111.5386,146.2101,105.6202,108.1786
13/04/2011,2097.8789,4065.2719,101.5301,98.4408,92.5331,107.3699,78.386,78.2217,941.87,892.038,129.4174,132.9782,102.1306,252.2849,101.4576,114.4605,151.7766,159.6627,199.5099,284.3479,134.3457,117.5747,142.3374,127.904,128.3536,229.2683,111.2415,146.2608,105.6683,108.2724
14/04/2011,2096.1522,4085.2067,101.8216,98.3972,92.7123,107.3214,78.5865,78.1599,946.281,887.0632,129.2142,132.8395,101.4397,256.1009,101.1353,114.4609,151.8267,159.223,200.4309,284.8805,134.4719,117.502,142.8978,127.8009,128.3493,227.289,111.2169,146.4248,105.709,108.1957
15/04/2011,2075.7904,4103.4026,101.7156,98.1873,92.4806,107.6034,78.4883,78.6381,938.8598,868.215,130.3637,134.79,101.2565,259.389,101.6234,114.4321,151.8173,159.8405,201.5394,285.7235,134.3501,117.8548,143.3171,127.9137,128.3247,227.4541,111.1238,146.5057,105.8108,108.2553
18/04/2011,2131.2469,4147.1362,102.7586,98.5032,93.0801,107.5824,78.6743,78.386,975.0971,888.6096,130.8544,135.566,101.4345,256.4585,102.434,114.4537,151.1451,159.4568,201.8137,285.3298,133.4402,117.3675,143.9668,127.9256,128.3663,227.8175,111.9154,146.5436,105.6505,107.898
19/04/2011,2073.2972,4149.04,102.5459,98.2844,92.8935,108.2521,79.0221,78.5865,959.7722,871.7544,130.9326,135.8799,101.0782,256.5174,101.453,114.3398,151.6137,159.7699,201.5557,285.7605,133.9174,117.5831,144.1446,127.9511,128.339,227.4416,111.5323,146.5877,105.7681,107.9455
20/04/2011,2013.1391,4133.2838,101.5617,97.8896,92.2528,107.157,78.3438,78.4883,927.4017,850.1341,130.5814,135.3053,100.2163,253.9666,101.5489,114.2957,152.3256,159.8534,202.3045,286.7579,134.3912,118.1805,144.2255,128.4355,128.2201,226.5503,110.8986,146.5817,105.9062,108.2473
21/04/2011,1985.7156,4102.7516,101.2546,97.8445,92.2546,106.7081,78.0807,78.6743,920.8814,848.8438,130.7022,135.4151,100.9705,252.7109,102.1313,114.2909,152.6599,159.4101,202.7215,287.4964,134.4371,118.0828,143.9748,129.6469,128.0716,226.3671,110.6206,146.6485,105.9308,108.3395
22/04/2011,1985.7156,4102.7516,101.2546,97.8445,92.2546,106.6631,78.0807,79.0221,920.8814,848.8438,130.7022,135.4151,100.9705,252.7109,102.1313,114.2909,152.6599,159.4101,202.7215,287.4964,134.4371,118.0828,143.9685,129.6441,128.0716,226.3671,110.6206,146.6485,105.9308,108.3395
25/04/2011,1943.5424,4057.6526,101.2546,97.7774,92.2546,106.6877,78.0807,78.3438,920.8814,841.0444,131.0499,135.9902,100.9705,253.3567,102.1313,114.2873,152.5817,159.4101,202.7215,287.4964,134.4371,118.0828,143.7431,129.5787,128.0716,226.3671,110.6206,146.6438,105.9639,108.3395
26/04/2011,1891.7207,3978.6758,100.9266,97.6297,91.9914,107.2694,78.2507,78.0807,905.8202,834.6956,131.5215,136.8708,100.7485,250.9048,102.5467,114.2701,152.7909,159.4044,202.8551,286.9982,134.444,118.3371,143.6551,128.7473,128.1284,227.1172,110.4757,146.6137,105.9808,108.4428
27/04/2011,1843.9478,3916.8083,100.704,97.453,91.9436,106.5483,78.4724,78.0807,903.5024,827.9194,131.3374,136.0142,100.9147,249.6212,102.0467,114.2783,152.718,159.6704,204.6865,287.4648,134.7606,118.4261,143.5145,128.5293,128.1522,227.0347,110.5141,146.6907,105.9846,108.4765
28/04/2011,1807.346,3867.4978,100.3378,97.3374,91.9725,105.7096,78.618,78.0807,889.2672,817.2298,131.7545,136.7109,101.1354,249.1452,101.5881,114.2526,153.4496,159.8775,204.4983,288.3037,135.228,118.8559,142.9764,128.7938,128.0101,225.8819,110.1306,146.7887,106.0187,108.5452
29/04/2011,1781.5903,3806.7809,100.3458,97.2786,91.9725,105.7096,78.7657,78.2507,883.241,812.582,131.982,137.0698,100.048,249.9913,101.5881,114.2492,153.5643,159.7783,204.4983,288.3037,135.228,118.8559,143.0533,128.3878,128.0101,225.8819,110.1306,146.8419,105.9782,108.3861
02/05/2011,1836.5886,3881.8118,100.2184,97.3663,91.9725,104.9786,78.7657,78.4724,887.2502,826.4794,132.0552,137.2455,101.1257,249.0059,101.5881,114.249,153.8189,160.0756,204.4983,288.3037,135.228,118.8559,142.941,128.1703,128.0101,225.8819,110.1306,146.8132,105.9713,108.5533
03/05/2011,1886.3424,3937.2152,100.3722,97.5053,91.8932,104.9786,78.8617,78.618,898.8967,840.3428,132.275,137.7394,101.602,250.1021,101.7142,114.2681,153.5866,160.3895,198.2731,286.6184,135.3462,119.1926,142.7875,128.0499,127.9787,226.122,110.1424,146.7826,105.9799,108.5626
04/05/2011,1903.6199,3949.9316,100.9112,97.6542,92.3441,104.9786,79.4316,78.7657,922.9593,850.206,132.4841,138.2967,101.6576,251.2001,101.4849,114.3166,153.4715,161.0383,196.9784,284.4403,135.1544,118.8945,142.9611,128.2024,128.4408,227.2505,110.4964,146.5937,106.0123,108.483
