Date,low_beta_new,momentum_new,quality_new,Equity Momentum,Equity Low Beta,Equity Quality,Commodity Carry,Commodity Curve,Credit Curve,Credit Carry,FX Carry,FX Value,Interest Rate Spread,Interest Rate Curve,Equity Trend,FX Trend,Commodity Trend,Interest Rate Trend,Commodity Volatility Carry,Interest Rate Volatility Carry,Equity Volatility Carry,COT,Merger Arb
21/05/2014,94.7,87.68,80.97,99.57,94.39,104.2,314.7718,230.9286,102.5537,103.1743,276.5675,133.3845,106.6971,129.1355,105.5193,227.2744,217.4606,200.659,319.4942,146.7283,104.61,132.0275,1091.813696
22/05/2014,94.65,87.97,81.1,99.61,94.33,104.12,315.1394,230.9414,102.5321,103.2549,277.3496,133.4978,106.7071,129.068,105.6638,227.3261,216.9615,200.7298,320.2548,147.0041,104.57,132.0448,1091.889536
23/05/2014,94.48,88.29,81.12,99.85,94.24,104.04,315.7488,230.7626,102.5472,103.2436,277.6549,133.3337,106.7119,129.0768,105.8159,227.4004,216.5922,200.7885,320.6339,147.1753,104.58,132.0143,1092.014158
26/05/2014,94.42,88.33,81.13,99.82,94.18,103.96,315.7488,230.7626,102.5472,103.2436,277.6549,133.3337,106.7119,129.0768,106.0632,227.4004,216.5922,200.7885,320.6339,147.1753,104.58,132.0143,1092.014158
27/05/2014,94.22,88.77,81.1,100.02,94.07,104.06,315.5561,230.6396,102.5362,103.3346,276.8742,133.1588,106.7202,128.9648,106.1418,227.2478,217.3275,200.8787,319.6804,147.269,104.62,132.0512,1091.514592
28/05/2014,94.21,88.93,81.09,100.03,94.1,104.14,315.8045,230.7183,102.5581,103.3754,276.8264,133.4693,106.746,128.7232,106.2095,227.0124,216.7648,201.0829,319.9529,146.7236,104.71,132.0962,1090.151336
29/05/2014,94.36,88.98,81.02,100.15,94.16,104.17,315.3924,230.8117,102.5414,103.4597,277.0105,133.8634,106.7508,128.6843,106.2801,227.1819,217.3385,201.0345,320.6533,146.853,104.59,132.0136,1090.67673
30/05/2014,94.7,88.95,81.1,100.3,94.27,104.15,315.6309,230.5293,102.5454,103.5002,276.6182,133.0843,106.7344,128.6996,106.1727,228.1171,218.0342,200.8973,320.9887,146.7712,104.66,132.0294,1091.101003
02/06/2014,94.63,89.22,81.12,100.56,94.23,104.13,316.2493,230.8382,102.5245,103.3991,276.1008,133.1069,106.7166,128.6714,106.4494,227.6263,217.9098,200.8757,321.3695,146.3009,104.75,132.2875,1091.782763
03/06/2014,94.52,89.07,80.97,100.54,94.17,104.1,315.829,230.611,102.4929,103.341,275.6618,133.0089,106.7053,128.8895,106.3991,227.412,218.2593,200.8507,321.5514,145.7259,104.77,132.3244,1091.807068
04/06/2014,94.4,89.13,80.94,100.56,94.22,104.06,315.6433,230.9154,102.4915,103.3969,274.8041,133.0516,106.7048,128.9872,106.3245,227.7388,218.5503,200.8803,321.8407,145.7652,104.78,132.4145,1091.575941
05/06/2014,94.21,89.11,81,100.46,94.14,104.03,315.4691,230.6248,102.4733,103.4201,275.7624,132.8217,106.7096,129.1825,106.6116,228.4542,218.685,200.985,322.3036,146.247,104.9,132.4007,1092.022957
06/06/2014,93.97,89.1,81.15,100.36,93.98,103.97,313.0231,230.7721,102.3797,103.7142,276.3326,133.0918,106.725,128.9983,106.9378,228.6571,218.4004,200.8506,323.4906,146.838,105.09,132.3178,1091.973783
09/06/2014,93.87,88.77,81.12,100.17,94,104.04,313.003,230.4825,102.1717,103.7182,277.5788,132.7438,106.6911,128.7495,107.2005,228.5296,218.4869,200.5755,323.5855,147.0636,105.17,132.3614,1091.789117
10/06/2014,93.77,88.61,81.03,100.05,93.99,103.97,313.1452,230.7249,102.1263,103.6098,277.9335,132.531,106.6745,128.7506,107.4851,228.5897,218.9029,200.3794,323.6622,146.9664,105.28,132.4738,1091.550483
11/06/2014,93.79,88.71,81.13,100.12,93.94,104.01,314.0492,231.2301,102.0627,103.572,277.7245,132.3596,106.6846,128.8855,107.1818,228.42,219.5379,200.6484,323.9297,147.0535,105.27,132.5771,1091.809824
12/06/2014,93.86,88.63,81.32,99.96,93.99,104.16,316.7373,231.2701,102.095,103.6092,277.715,132.2453,106.6733,128.8584,107.0391,228.7949,220.5304,200.5968,319.6093,146.802,105.18,132.4718,1091.454879
13/06/2014,93.84,88.63,81.34,100.04,93.99,104.18,315.8774,231.1797,102.0788,103.502,277.1399,132.3138,106.5845,128.5836,106.9733,228.6157,220.7608,199.2192,319.5168,147.0244,105.18,132.4144,1091.344151
16/06/2014,93.86,88.39,81.2,99.92,94.04,104.26,316.1408,231.2343,102.1061,103.4983,276.0439,132.4098,106.545,128.4444,106.8713,228.0912,220.6058,198.9953,320.1639,147.1932,105.21,132.4834,1092.067457
17/06/2014,93.77,88.48,81.2,99.99,94,104.19,316.4551,230.9293,102.1231,103.4545,275.4244,132.323,106.5232,128.4793,106.9852,227.9903,220.5747,198.6629,320.6586,146.7376,105.45,132.5939,1092.525416
18/06/2014,93.83,88.54,81.12,100.06,93.98,104.15,316.138,230.8055,102.1168,103.5131,275.7655,132.2102,106.5335,128.4157,107.034,228.3096,218.8866,198.9741,320.7485,147.7376,105.62,132.4644,1093.573585
19/06/2014,94.16,88.46,80.95,100.06,94.05,104.01,315.8938,231.0579,102.1018,103.5947,277.088,131.3766,106.559,128.6097,107.4467,229.382,217.4041,199.1306,318.9043,147.8264,105.75,132.4371,1094.287342
20/06/2014,94.23,88.79,80.89,100.25,94.02,103.94,315.9268,231.2641,102.0861,103.7267,277.703,131.381,106.5478,128.5343,107.3737,228.8027,217.053,199.0478,319.5237,148.1474,105.82,132.4881,1093.206581
23/06/2014,93.98,88.64,80.92,100.2,93.92,104.01,314.8275,231.6756,102.0978,103.583,278.0357,131.6855,106.5623,128.4438,107.0825,228.7076,217.1239,199.1964,320.3096,148.2388,105.9,132.6626,1093.973377
24/06/2014,94.13,88.7,80.94,100.25,94.05,103.98,314.0432,231.3104,102.0518,103.5025,278.7415,131.6484,106.5457,128.3459,107.0056,228.8796,217.7531,199.1777,320.4196,148.2041,105.84,132.7062,1093.929485
25/06/2014,94.05,89.03,81.01,100.43,94.01,104,313.6543,231.417,102.0112,103.4395,279.0576,131.3763,106.5719,128.2624,106.6114,229.6525,218.705,199.4637,320.8223,148.1552,105.82,132.6937,1094.50471
26/06/2014,94.2,89.29,80.9,100.67,93.99,104,313.8685,231.2651,101.9985,103.3882,279.9364,131.2421,106.598,128.1844,106.7099,229.9238,218.9366,199.6611,320.7677,148.0765,105.88,132.6691,1095.244362
27/06/2014,94.26,89.48,81.02,100.75,94.03,103.92,315.2913,231.3338,102.0044,103.4913,280.0956,131.1718,106.592,128.2635,106.7845,230.1871,218.478,199.6201,321.0792,148.1441,105.91,132.7535,1095.420554
30/06/2014,94.32,89.43,81.01,100.69,94.03,103.91,311.53,231.3554,102.0111,103.5955,279.5061,131.2489,106.5897,128.3021,106.8332,229.5857,219.674,199.771,319.9036,148.2255,106.12,132.8325,1095.186656
01/07/2014,94.15,89.83,80.94,100.72,93.94,103.86,312.0902,231.9573,102.0132,103.5314,279.5225,131.3119,106.5726,128.4255,107.3049,229.5569,220.0236,199.6891,320.6555,148.2205,106.09,132.9485,1096.131677
02/07/2014,94.13,89.68,80.97,100.59,93.91,103.89,310.2596,232.2474,101.9965,103.433,279.6009,131.2424,106.5557,128.5311,107.6486,230.3403,219.9069,199.5151,321.279,147.9723,106.26,132.8827,1096.874378
03/07/2014,93.99,89.55,80.93,100.49,93.83,103.83,310.4671,232.1958,101.9991,103.3547,280.2753,130.8526,106.5395,128.4689,108.1937,230.7111,220.2843,199.3147,322.2273,148.4668,106.23,132.8353,1097.738089
04/07/2014,94.07,89.52,80.9,100.51,93.85,103.76,310.4671,232.1958,101.9347,103.4871,280.6645,130.8938,106.528,128.4152,108.1276,230.3631,220.2843,199.3344,322.2273,148.4668,106.23,132.8353,1097.738089
07/07/2014,94.16,89.33,80.95,100.35,93.91,103.89,310.2307,232.2841,101.9222,103.388,280.3607,131.1575,106.5266,128.1967,107.5979,229.4106,221.2171,199.1989,321.6501,148.6532,106.19,132.6819,1096.871709
08/07/2014,94.61,89.2,80.84,100.24,94.19,103.97,309.0977,232.5749,101.9329,103.3767,281.2072,130.8825,106.5477,128.0508,106.9292,229.8617,220.9743,199.1027,321.5784,148.3728,105.9,132.6762,1096.51036
09/07/2014,94.56,89.27,80.88,100.26,94.16,103.83,308.5791,232.7262,101.9581,103.2809,281.1,130.8386,106.5523,128.0344,106.8636,229.9366,220.9922,199.178,321.1033,148.1668,106.04,132.6785,1097.419844
10/07/2014,94.68,89.32,80.69,100.44,94.26,103.78,309.494,232.583,102.0087,103.1759,281.7625,130.8087,106.5836,128.1148,106.1902,229.0647,219.7877,199.3043,321.0338,147.9272,105.7,132.7862,1097.082674
11/07/2014,94.78,89.52,80.62,100.6,94.27,103.73,308.9825,232.5814,102.0013,103.2627,281.6389,130.771,106.6043,128.0734,106.2627,229.2929,221.2965,199.0894,319.9917,148.0157,105.92,132.8705,1097.329446
14/07/2014,94.74,89.73,80.52,100.65,94.22,103.63,308.9123,232.4181,101.9892,103.2911,280.994,130.9491,106.5972,128.0264,106.965,229.48,220.8113,198.8821,320.0666,148.0805,106.11,132.9567,1097.207194
15/07/2014,94.84,89.54,80.36,100.62,94.2,103.61,307.8772,232.1349,101.9665,103.1053,281.0828,130.9897,106.554,127.8868,106.6988,229.6993,221.1673,199.1712,319.8386,148.3013,106.03,132.861,1096.744925
16/07/2014,94.72,89.43,80.45,100.42,94.15,103.71,308.3494,232.0777,101.9819,103.1078,281.5989,131.2802,106.5428,127.7014,107.3565,229.4333,220.748,198.9052,320.198,148.5716,105.97,132.8175,1096.309216
17/07/2014,94.72,89.16,80.62,100.45,94.23,103.84,306.8209,231.9415,101.983,103.04,281.0028,131.4459,106.59,127.5056,106.6399,228.6046,219.8474,198.7587,318.7365,147.9014,105.08,132.5661,1094.433354
18/07/2014,94.83,89.39,80.57,100.65,94.24,103.96,305.7925,231.9772,102.0018,103.0102,280.9637,131.4191,106.5787,127.3653,106.8518,228.2349,221.3962,198.6375,318.8186,148.3238,105.46,132.5543,1096.732594
21/07/2014,94.7,89.35,80.58,100.64,94.21,103.86,304.0051,232.148,101.9992,103.0173,281.4868,131.3685,106.5716,127.1048,106.5817,228.2425,221.7171,198.4493,318.6896,148.5281,105.46,132.5967,1096.265815
22/07/2014,94.71,89.7,80.85,100.82,94.14,104.06,303.5286,232.2429,101.9834,103.1195,282.4843,131.75,106.5656,127.2963,107.4386,227.985,222.3798,198.6552,318.5013,148.6608,105.47,132.6447,1097.156588
23/07/2014,94.53,89.74,80.8,100.99,94.08,104.19,302.7257,231.9296,101.9776,103.081,282.9586,131.7199,106.5809,127.3185,107.7122,228.0763,222.8199,198.5261,319.1059,148.9347,105.46,132.5333,1097.312796
24/07/2014,94.56,89.77,80.7,101.08,94.17,104.08,301.5803,231.8191,101.9769,103.1498,283.0136,132.0623,106.5325,127.3342,108.0713,227.459,223.3843,198.5635,318.7553,148.5614,105.41,132.5701,1097.608473
25/07/2014,94.32,89.72,80.86,101.14,94.15,104.25,299.9383,231.7904,101.9941,103.0761,283.0749,132.2709,106.5636,127.1768,107.7111,227.1886,222.8517,198.49,318.4591,149.1155,105.29,132.6207,1096.593891
28/07/2014,94.51,89.67,80.97,101.13,94.2,104.3,300.4125,232.1093,102.0073,103.1009,282.5615,132.2248,106.5354,127.0938,107.7473,227.0068,222.9658,198.334,318.9563,149.2061,105.52,132.6853,1096.437976
29/07/2014,94.31,89.53,80.99,100.98,94.22,104.25,301.1712,232.0526,102.018,103.2043,282.7405,132.1987,106.5453,126.9127,107.9504,226.9958,223.7312,198.2687,318.7503,149.2313,105.54,132.8067,1095.705266
30/07/2014,94.24,89.25,81.08,100.96,94.26,104.24,299.7124,232.034,102.0326,103.2854,282.2141,131.8321,106.4917,127.095,107.9126,227.1284,224.2868,198.2023,318.1876,149.0203,105.52,132.8507,1095.316256
31/07/2014,94.02,89.12,81.04,100.86,94.21,104.22,297.9608,231.9916,102.0561,103.1204,282.6318,131.4258,106.5017,127.2781,106.8208,226.9249,224.8959,198.2016,317.3162,148.9776,104.33,132.8742,1092.234298
01/08/2014,94.05,89.29,80.9,101.02,94.26,104.33,297.5584,231.9645,102.1865,102.9134,282.3791,131.81,106.5807,127.5257,105.9934,226.2517,224.1045,198.2521,317.3718,149.3541,104.42,132.8939,1092.851661
04/08/2014,93.95,89.46,81.13,101.13,94.23,104.41,297.7134,232.3909,102.1808,102.9557,281.7569,131.608,106.6052,127.5107,106.1082,226.8108,224.0547,198.1061,318.2872,149.3467,105.01,132.908,1093.007061
05/08/2014,93.89,89.13,81.2,100.99,94.23,104.47,296.9099,232.4284,102.2042,102.9094,281.7564,131.5967,106.5836,127.4608,105.909,227.095,223.7259,198.3406,318.5754,149.4358,104.76,133.0183,1092.009371
06/08/2014,93.81,88.53,81.05,100.67,94.29,104.22,295.3885,232.358,102.2545,102.6342,281.4547,131.8197,106.6092,127.3748,105.4192,226.1583,222.6139,198.355,318.4104,149.3555,104.9,133.0583,1091.098804
07/08/2014,93.74,88.46,80.98,100.54,94.35,104.17,296.7027,232.0204,102.2722,102.598,281.3488,132.1199,106.614,127.3236,104.916,225.0102,221.7782,198.4252,318.5899,148.7586,104.83,133.1518,1089.294719
08/08/2014,93.85,88.34,80.74,100.53,94.43,104.17,297.0773,231.3383,102.3441,102.3298,280.0745,132.5061,106.6238,127.1268,104.7357,224.2841,221.7928,198.1633,318.5055,148.6771,104.71,133.1391,1091.042726
11/08/2014,93.86,88.33,80.69,100.56,94.51,104.22,296.3889,231.5898,102.3395,102.5414,281.3795,132.6114,106.6062,127.1728,105.5986,224.4875,222.6475,198.3552,319.1772,149.0938,105.21,133.1748,1091.389968
12/08/2014,93.98,88.34,80.73,100.49,94.56,104.21,296.7539,231.7071,102.3113,102.5615,281.9066,132.77,106.6162,127.3552,105.6181,224.6011,223.048,198.5042,319.4791,149.2243,105.42,133.1891,1092.163018
13/08/2014,93.98,88.67,80.69,100.6,94.54,104.11,296.803,232.1368,102.3147,102.8407,281.6636,132.9721,106.6678,127.3956,106.0567,224.6851,221.7802,197.9179,319.2151,149.2758,105.72,133.1771,1093.373597
14/08/2014,94.33,88.63,80.51,100.65,94.77,104.09,295.3369,232.1697,102.2936,102.9332,281.5808,132.8499,106.6779,127.1651,106.0973,225.0696,222.4605,197.8748,318.0011,149.3383,105.98,133.075,1094.466947
15/08/2014,94.14,88.71,80.62,100.69,94.72,104.32,294.992,232.7534,102.2945,102.726,281.7986,132.6117,106.6986,126.8842,106.2268,224.7583,221.8144,197.8767,317.5307,148.78,105.94,133.0496,1094.606277
18/08/2014,94.23,88.82,80.52,100.68,94.68,104.13,296.4465,232.6719,102.2618,102.8036,282.4376,132.7313,106.6756,127.109,106.403,225.3912,222.9879,198.03,317.3755,149.3172,106.17,133.0371,1094.792344
19/08/2014,94.31,89,80.57,100.81,94.69,104.16,296.0236,232.4753,102.2659,102.8828,283.0599,132.9,106.6856,127.1273,106.6993,225.6802,222.5114,197.9123,317.3183,149.5111,106.14,133.2318,1095.052442
20/08/2014,94.48,89.08,80.4,100.98,94.77,104.18,295.6889,232.5586,102.2799,102.828,283.1267,132.7141,106.6371,126.8282,106.7842,226.441,222.361,197.8514,317.6481,149.371,106.11,133.1945,1094.963647
21/08/2014,94.46,89.05,80.48,100.91,94.7,104.05,294.695,232.2578,102.2848,102.8342,282.6475,132.8406,106.6524,126.7405,106.6688,226.1106,221.79,197.835,317.8821,149.6928,106.05,133.3411,1094.487348
22/08/2014,94.19,89.08,80.55,100.94,94.58,104.11,295.0597,232.3893,102.2983,102.9039,283.4214,132.5265,106.6358,126.4136,106.7564,226.3213,221.3716,197.7008,318.1331,150.1453,106.14,133.2276,1093.950043
25/08/2014,94.16,89.17,80.59,100.94,94.52,104.07,295.8157,232.6417,102.2983,102.9039,283.4214,132.5265,106.6358,126.4136,106.94,226.3213,222.7849,197.7008,318.5341,150.3204,106.14,133.1272,1094.165524
26/08/2014,93.98,88.97,80.67,100.88,94.38,104.1,295.1398,232.8619,102.308,103.1412,284.0117,132.6045,106.644,126.3143,107.014,226.2621,223.0651,197.8917,319.0683,150.391,106,133.1353,1093.661634
27/08/2014,94,88.91,80.52,100.96,94.45,104.1,294.3581,232.7699,102.3608,103.1508,284.5733,132.3711,106.6435,126.1571,106.9834,226.7241,222.8686,197.8209,319.5886,150.3658,106,133.0829,1093.855568
28/08/2014,94.26,88.87,80.5,101.02,94.59,104.08,293.7785,232.778,102.428,103.1435,285.2797,132.3454,106.6429,125.9747,106.6493,227.6988,222.8726,197.771,319.8368,150.1215,105.89,133.083,1094.125734
29/08/2014,94.28,88.95,80.46,101,94.57,104.06,295.5375,232.5433,102.4339,103.1723,284.8162,132.6814,106.6583,126.0931,106.7103,228.0549,223.9583,197.9282,319.9396,150.0981,105.8,133.2257,1094.972044
01/09/2014,94.34,88.95,80.47,100.97,94.6,104.05,295.5375,232.5433,102.4461,103.2392,285.0687,132.4147,106.6618,126.1633,106.823,228.5423,223.9583,198.0152,319.9396,150.0981,105.8,133.2257,1094.972044
02/09/2014,94.17,88.97,80.46,101.03,94.55,104.1,295.861,232.4188,102.4375,103.1523,284.3853,132.7256,106.645,126.4246,106.9692,228.4552,225.0524,197.8665,318.1965,149.8811,106.04,133.3319,1094.815803
03/09/2014,94.38,88.88,80.52,100.94,94.63,104.08,299.7139,232.0714,102.4093,103.2201,285.2515,132.5185,106.6391,126.3879,107.5933,228.0764,225.9737,197.8046,317.7383,150.031,106.12,133.4709,1095.113637
04/09/2014,94.4,88.87,80.65,101,94.64,104.13,300.6295,231.4548,102.3971,103.1772,286.7551,132.3109,106.6277,126.8479,107.7916,229.3774,227.4655,198.1356,317.3034,150.0427,105.9,133.5723,1095.031571
05/09/2014,94.63,89.11,80.61,101.19,94.77,104.07,301.2048,231.4411,102.3945,103.0955,287.1599,132.3511,106.6692,126.8907,107.7141,229.2039,227.1979,198.4582,317.0416,150.6943,106.23,133.5571,1096.520051
08/09/2014,94.47,89.17,80.61,101.24,94.72,104,301.0864,232.1399,102.3896,103.0116,287.2235,132.3361,106.6662,126.7124,107.6238,229.2721,227.8967,198.4955,316.5086,150.6147,106.27,133.4904,1097.520275
09/09/2014,94.4,89.16,80.59,101.25,94.66,103.95,301.4839,231.7057,102.3846,102.9218,287.1038,131.6971,106.6183,126.7311,107.3308,229.5066,227.3597,198.1145,315.71,150.5989,106.21,133.6959,1096.717865
10/09/2014,94.2,89.11,80.49,101.28,94.58,103.94,303.7952,231.4688,102.3973,102.8487,285.8005,131.9649,106.6127,126.8154,107.1239,228.6132,226.8744,197.9414,315.2924,150.3783,106.21,133.8036,1097.138572
11/09/2014,94.13,88.93,80.43,101.1,94.54,103.94,304.836,231.534,102.4009,103.0598,285.8829,132.1402,106.5993,126.8191,106.9581,228.5892,226.5763,197.8465,315.3477,150.5191,106.45,133.8193,1098.193808
12/09/2014,93.91,88.71,80.51,101.04,94.41,103.94,305.8468,231.728,102.4061,102.9946,285.0232,132.1062,106.5816,127.1341,106.8032,228.3378,227.4701,197.6912,315.5273,149.9,106.51,133.7577,1097.767309
15/09/2014,94.14,88.59,80.54,100.78,94.55,103.97,305.5553,231.8616,102.4113,103.0803,283.8857,132.2275,106.5991,127.1885,106.4859,228.4911,226.9739,197.9696,316.0004,150.1439,106.63,133.6758,1097.319965
16/09/2014,94.24,88.79,80.45,100.94,94.55,103.97,305.2912,231.7619,102.4293,102.8165,283.0872,132.7294,106.6167,127.2858,106.4113,228.9937,227.6909,197.9807,316.629,150.298,106.74,133.7162,1099.048681
17/09/2014,94.27,88.96,80.37,101,94.58,104.01,305.7414,231.7555,102.4275,103.0247,283.4051,132.3808,106.5678,127.1612,106.6293,228.6441,227.7432,197.6946,316.8308,151.1071,107.08,133.7401,1098.528296
18/09/2014,94.26,88.97,80.47,100.9,94.47,104.11,307.2389,231.5841,102.428,103.1182,281.7933,132.7735,106.5239,126.9901,107.0137,227.9934,228.7159,197.3385,316.7566,151.0329,107.03,133.7806,1098.307944
19/09/2014,94.49,88.92,80.46,100.83,94.52,104.13,309.4249,231.5696,102.4055,103.1911,282.9373,132.5134,106.5182,126.7758,107.0653,228.8376,230.6189,197.2492,316.131,151.8564,107.37,133.8068,1097.588657
22/09/2014,94.69,88.81,80.65,100.64,94.73,104.11,309.1361,231.147,102.4175,103.2154,282.5175,132.2129,106.5324,126.813,106.3269,229.4916,231.4237,197.6227,315.7555,151.8566,107.25,133.8972,1095.831577
23/09/2014,94.38,88.93,80.52,100.64,94.62,104.2,309.6595,231.0814,102.4856,103.126,281.6673,132.5131,106.5478,126.628,105.7182,228.58,231.564,197.7409,315.6649,151.6614,106.89,134.0467,1093.057825
24/09/2014,94.41,88.97,80.57,100.77,94.63,104.22,308.0771,230.9792,102.5022,102.9079,282.7665,132.169,106.5365,126.6126,106.1712,228.9918,233.1946,197.7298,315.5941,151.9008,107.03,134.1209,1093.666411
25/09/2014,94.39,88.87,80.48,100.76,94.67,104.22,308.4376,231.0076,102.5763,102.8146,283.3704,132.3931,106.5627,126.629,105.3709,228.9649,232.7908,198.1301,315.6661,151.6296,106.26,134.2209,1091.328878
26/09/2014,94.35,89.28,80.51,101.14,94.65,104.14,307.4536,230.8516,102.6582,102.9301,283.1786,132.5444,106.5303,126.4465,105.6629,229.9906,233.0819,197.9532,315.7265,151.8954,106.22,134.2073,1093.759864
29/09/2014,94.5,89.44,80.55,101.27,94.78,104.13,305.7843,230.6713,102.7679,103.1445,281.5189,133.1344,106.5232,126.3683,105.1043,229.7621,233.5361,197.9401,316.2515,152.0943,106.14,134.2911,1092.468883
30/09/2014,94.51,89.4,80.6,101.21,94.82,104.06,305.4811,230.5166,102.8018,103.1229,281.1662,133.1686,106.5279,126.4427,105.2596,229.5165,234.7369,197.9059,314.9869,152.153,106.09,134.3238,1090.196892
01/10/2014,94.69,89.09,80.62,100.95,94.9,104.13,305.7411,230.541,102.7376,103.1046,280.7926,133.4975,106.5807,126.3414,104.6292,229.3702,234.3923,198.7306,314.7981,151.5242,105.78,134.3508,1090.127978
02/10/2014,94.7,88.9,80.55,100.87,95,104.29,304.5856,230.5517,102.7001,103.1849,280.6585,133.5104,106.5911,126.3962,103.5568,228.0617,234.5985,198.9013,314.9311,151.7109,105.64,134.5129,1090.655583
03/10/2014,94.85,89.38,80.51,101.14,95.01,104.26,302.6623,230.4765,102.6969,103.0468,281.9438,133.0575,106.5482,126.1286,104.0722,230.2423,234.6508,198.3297,313.8849,152.1191,105.76,134.7836,1093.920598
06/10/2014,94.81,89.1,80.65,100.96,95.01,104.29,302.2057,230.7524,102.6304,103.039,282.29,133.5962,106.5888,126.3074,104.1354,229.7085,233.673,198.8339,314.0883,152.3784,106,134.5318,1092.922712
07/10/2014,94.88,89.23,80.78,100.95,95.08,104.4,300.2413,230.7788,102.604,102.9027,282.1183,133.7044,106.652,126.2338,103.4726,229.1575,232.3899,199.4306,313.9675,151.675,105.36,134.5433,1090.724116
08/10/2014,95.24,89.26,80.81,100.92,95.22,104.4,300.2653,230.9644,102.5646,102.7834,280.9564,134.1274,106.7154,126.5628,103.3508,228.5349,232.0507,200.2346,313.4661,151.211,105.09,134.4223,1094.046567
09/10/2014,95.3,89.06,80.97,100.74,95.35,104.37,300.5064,231.0543,102.4472,102.6201,281.7675,134.0354,106.7148,126.5462,103.1394,227.8451,233.4496,200.1854,313.3633,151.222,103.93,134.4441,1090.229551
10/10/2014,95.66,88.65,80.65,100.6,95.52,104.27,301.2456,230.7104,102.3754,102.3298,281.9255,134.0588,106.7355,126.4014,102.6968,229.5807,233.9164,200.3024,313.358,151.142,103.48,134.6298,1087.674345
13/10/2014,95.48,87.95,80.67,100.1,95.43,104.18,300.0445,230.8315,102.3857,102.2608,281.3423,134.2551,106.771,126.3414,102.472,228.7882,232.3262,200.7603,313.3074,151.142,103.2,134.6373,1084.842152
14/10/2014,95.21,87.64,80.62,99.97,95.37,104.39,298.7801,230.8547,102.3814,102.2415,282.2913,134.2245,106.8446,126.3653,102.1852,229.5364,231.4445,201.758,312.2514,149.9026,103.46,134.9387,1084.93032
15/10/2014,95.03,87.38,80.89,99.81,95.43,104.5,299.5822,230.2902,102.3707,102.113,281.051,134.2482,106.9767,126.3853,101.9874,228.397,230.7764,202.8812,311.1617,147.805,102.94,135.3521,1079.380012
16/10/2014,94.97,87.63,80.92,99.8,95.29,104.49,297.682,230.1194,102.4762,102.2532,280.29,134.031,106.897,126.4245,101.7197,227.4771,228.922,201.6312,311.554,148.8748,103.13,135.1764,1080.198514
17/10/2014,94.87,88.3,81.07,99.98,95.36,104.2,298.8459,230.404,102.4929,102.4141,280.763,134.2387,106.8328,126.4687,101.6549,227.8803,229.1736,201.1701,311.9564,149.358,103.48,135.1056,1080.424944
20/10/2014,95.1,88.66,81.02,100.34,95.47,104.42,299.7596,230.4673,102.4708,102.4834,281.7025,133.9319,106.8631,126.6297,101.8348,228.1874,228.1559,201.6261,312.4207,149.7047,103.56,135.1933,1084.989064
21/10/2014,95.01,89.3,80.87,100.6,95.45,104.36,298.8353,230.6582,102.4305,102.4204,281.9082,134.0665,106.8571,126.7143,101.48,228.1882,227.0624,201.5127,312.7474,149.6232,103.38,135.126,1088.99501
22/10/2014,95.37,89.55,80.79,100.78,95.63,104.32,299.2905,230.7481,102.4151,102.6346,282.8468,133.8591,106.8404,126.6328,101.3806,229.2286,227.2205,201.6132,312.629,149.8641,103.12,135.1142,1085.654007
23/10/2014,95.25,89.61,80.77,100.72,95.5,104.19,299.5072,230.8474,102.3569,102.443,282.1258,134.3395,106.8079,126.668,101.1371,230.2427,226.718,201.3647,312.6993,149.7842,103.01,134.9879,1089.848044
24/10/2014,95.54,89.93,81,100.88,95.64,104.18,300.2116,230.605,102.3628,102.5291,282.0368,134.3387,106.834,126.6487,101.2252,230.334,226.3444,201.506,312.5817,149.9646,102.82,134.9406,1091.675082
27/10/2014,96.13,90.04,80.95,100.94,95.98,104.13,298.8274,230.6866,102.4116,102.4634,281.4053,134.0222,106.8483,126.5865,101.3775,230.1788,225.5272,201.7725,312.571,150.3357,102.99,134.9062,1091.46402
28/10/2014,95.9,90.25,80.92,101.05,95.79,104.06,298.3279,230.7564,102.4156,102.3443,281.633,133.9721,106.8425,126.6134,100.9043,230.4791,225.6726,201.8669,312.4939,150.6815,103.3,134.7964,1094.13219
29/10/2014,96.19,90.37,80.85,100.99,95.89,104.12,296.6205,230.7351,102.4366,102.1373,282.5191,133.9548,106.7779,126.1985,100.8155,230.2386,224.6479,201.3607,310.9896,150.6086,103.41,134.7675,1095.50051
30/10/2014,96.68,90.51,80.96,100.95,96.13,104.16,296.0503,230.8782,102.4763,102.1029,283.4914,134.2961,106.7984,126.2192,100.7176,232.7843,226.3999,201.503,310.3131,150.888,103.27,134.8929,1096.529565
31/10/2014,96.46,90.25,80.94,101.04,95.93,104.27,295.3003,230.9106,102.5089,101.9514,284.5503,133.7317,106.787,126.249,100.3677,233.9813,227.2629,201.277,309.744,150.8423,102.62,135.0199,1099.496513
03/11/2014,96.4,90.42,80.74,101.09,95.9,104.12,294.6846,230.9991,102.5141,101.9374,283.9162,133.4942,106.7481,126.1299,100.4935,235.247,227.8287,200.9204,309.6869,151.0203,102.64,135.0919,1100.359757
04/11/2014,96.94,90.27,80.95,101.12,96.15,103.75,294.1743,230.995,102.4892,101.812,283.8691,133.1779,106.7635,125.9564,100.7371,234.7071,229.7937,201.1422,309.4037,150.9295,102.55,135.2956,1098.591787
